product_id,core_item_name,item_type,batch_id
20046637,mushrooms,ingredient,ingredient_batch_1501
20008390,squash,ingredient,ingredient_batch_1502
6009184693019,lettuce,ingredient,ingredient_batch_1503
20008529,broccoli,ingredient,ingredient_batch_1504
20144432,avocado,ingredient,ingredient_batch_1505
6009217055487,blueberries,ingredient,ingredient_batch_1506
20051587,pear,ingredient,ingredient_batch_1507
20149116,vegetables,ingredient,ingredient_batch_1508
6009184997421,pineapple,ingredient,ingredient_batch_1509
20051518,apple,ingredient,ingredient_batch_1510
20008918,mushrooms,ingredient,ingredient_batch_1511
20173036,mushrooms,ingredient,ingredient_batch_1512
6009178510261,slaw,ready_meal,ingredient_batch_1513
20030469,tomatoes,ingredient,ingredient_batch_1514
20204877,spinach,ingredient,ingredient_batch_1515
6009214714387,mushrooms,ingredient,ingredient_batch_1516
20009045,onion,ingredient,ingredient_batch_1517
20099251,basil,ingredient,ingredient_batch_1518
20052119,papaya,ingredient,ingredient_batch_1519
20016807,pineapple,ingredient,ingredient_batch_1520
6001009021328,mixed vegetables,ingredient,ingredient_batch_1521
20105211,potatoes,ingredient,ingredient_batch_1522
6009000155189,carrots,ingredient,ingredient_batch_1523
6009204540194,romaine lettuce,ingredient,ingredient_batch_1524
20089139,peppers,ingredient,ingredient_batch_1525
20091170,mixed vegetables,ingredient,ingredient_batch_1526
20016425,apple,ingredient,ingredient_batch_1527
20158415,coleslaw,ready_meal,ingredient_batch_1528
6008000281997,tomato,ingredient,ingredient_batch_1529
6005000551273,mixed greens,ingredient,ingredient_batch_1530
20127824,onion,ingredient,ingredient_batch_1531
20130510,mixed vegetables,ingredient,ingredient_batch_1532
20087388,green beans,ingredient,ingredient_batch_1533
20008208,onion,ingredient,ingredient_batch_1534
20004224,bell peppers,ingredient,ingredient_batch_1535
20004194,celery,ingredient,ingredient_batch_1536
20004095,lettuce,ingredient,ingredient_batch_1537
20004231,spring onion,ingredient,ingredient_batch_1538
20040222,lettuce,ingredient,ingredient_batch_1539
20144609,onion,ingredient,ingredient_batch_1540
6009184971902,blueberries,ingredient,ingredient_batch_1541
20036379,cabbage,ingredient,ingredient_batch_1542
20017569,orange,ingredient,ingredient_batch_1543
6008000179935,baby corn,ingredient,ingredient_batch_1544
6001009025692,pineapple,ingredient,ingredient_batch_1545
20158392,mixed greens,ingredient,ingredient_batch_1546
20082000,greek salad,ready_meal,ingredient_batch_1547
6009184427287,tomatoes,ingredient,ingredient_batch_1548
6009000205761,tomato,ingredient,ingredient_batch_1549
20009014,broccoli and cauliflower florets,ingredient,ingredient_batch_1550
6009101070725,lettuce,ingredient,ingredient_batch_1551
6009171564742,stir-fry vegetables,ingredient,ingredient_batch_1552
2906818000004,butternut squash,ingredient,ingredient_batch_1553
6008000680264,carrots,ingredient,ingredient_batch_1554
20091156,broccoli,ingredient,ingredient_batch_1555
6008000033909,pineapple,ingredient,ingredient_batch_1556
20027537,mandarin orange,ingredient,ingredient_batch_1557
6009182954693,carrot,ingredient,ingredient_batch_1558
20115104,watermelon,ingredient,ingredient_batch_1559
6009101134533,garlic,ingredient,ingredient_batch_1560
6005000285482,egg noodles,ingredient,ingredient_batch_1561
20017880,lemon,ingredient,ingredient_batch_1562
20016814,pineapple,ingredient,ingredient_batch_1563
6009195201319,bulgur salad,ready_meal,ingredient_batch_1564
6009195026172,cucumber,ingredient,ingredient_batch_1565
20128104,parsley,ingredient,ingredient_batch_1566
6009189863219,mixed vegetables,ingredient,ingredient_batch_1567
20040215,lettuce,ingredient,ingredient_batch_1568
6009214464855,mashed potatoes,ingredient,ingredient_batch_1569
20004200,celery,ingredient,ingredient_batch_1570
6008000806657,sugar snap peas,ingredient,ingredient_batch_1571
20189631,blueberries,ingredient,ingredient_batch_1572
6009175022859,spinach,ingredient,ingredient_batch_1573
20115982,mint,ingredient,ingredient_batch_1574
20046002,potatoes,ingredient,ingredient_batch_1575
20035761,kiwi,ingredient,ingredient_batch_1576
6009184539447,lettuce,ingredient,ingredient_batch_1577
20196844,nuts and seeds,ingredient,ingredient_batch_1578
6009173374066,pomegranate,ingredient,ingredient_batch_1579
20052126,papaya,ingredient,ingredient_batch_1580
20168094,carrot,ingredient,ingredient_batch_1581
6009173272454,fruit salad,ready_meal,ingredient_batch_1582
20016753,pear,ingredient,ingredient_batch_1583
20184681,arugula,ingredient,ingredient_batch_1584
6009173240828,tomatoes,ingredient,ingredient_batch_1585
20200374,mixed greens,ingredient,ingredient_batch_1586
20149123,spinach,ingredient,ingredient_batch_1587
20170622,peppers,ingredient,ingredient_batch_1588
6009101070824,mixed greens,ingredient,ingredient_batch_1589
6009178807378,grapes,ingredient,ingredient_batch_1590
20017293,strawberries,ingredient,ingredient_batch_1591
6009184264455,potato,ingredient,ingredient_batch_1592
20162894,mushrooms,ingredient,ingredient_batch_1593
6009184389004,stir-fry mix,ingredient,ingredient_batch_1594
20104627,salad,ingredient,ingredient_batch_1595
20192815,coriander,ingredient,ingredient_batch_1596
20149994,avocado,ingredient,ingredient_batch_1597
20130527,vegetables,ingredient,ingredient_batch_1598
6009189559150,mango,ingredient,ingredient_batch_1599
6009000073469,spinach,ingredient,ingredient_batch_1600
20177874,tomatoes,ingredient,ingredient_batch_1601
20008666,sugar snap peas,ingredient,ingredient_batch_1602
6009101608041,green beans,ingredient,ingredient_batch_1603
20090029,pepper,ingredient,ingredient_batch_1604
20200145,arugula,ingredient,ingredient_batch_1605
6009175831383,onion,ingredient,ingredient_batch_1606
20178901,spinach,ingredient,ingredient_batch_1607
6009175599832,slaw,ready_meal,ingredient_batch_1608
6009214110486,pasta salad,ready_meal,ingredient_batch_1609
20191719,pepper,ingredient,ingredient_batch_1610
6009175687126,spinach,ingredient,ingredient_batch_1611
20022020,orange,ingredient,ingredient_batch_1612
6009173164391,onion,ingredient,ingredient_batch_1613
6001009008275,onion,ingredient,ingredient_batch_1614
6008000207263,fruit salad,ingredient,ingredient_batch_1615
20088552,cauliflower,ingredient,ingredient_batch_1616
6001009010957,Greek salad,ready_meal,ingredient_batch_1617
20008963,green beans,ingredient,ingredient_batch_1618
20004255,parsley,ingredient,ingredient_batch_1619
6005000975901,pumpkin,ingredient,ingredient_batch_1620
20192938,onion,ingredient,ingredient_batch_1621
6001009008213,mixed greens,ingredient,ingredient_batch_1622
6009000999349,chilies,ingredient,ingredient_batch_1623
20203856,lemon,ingredient,ingredient_batch_1624
20201333,mixed vegetables,ingredient,ingredient_batch_1625
6009000539477,bulgur wheat lentil salad,ready_meal,ingredient_batch_1626
6008000458382,pineapple,ingredient,ingredient_batch_1627
6009173167866,avocado,ingredient,ingredient_batch_1628
20205065,lime,ingredient,ingredient_batch_1629
20047085,asparagus,ingredient,ingredient_batch_1630
20008499,cabbage,ingredient,ingredient_batch_1631
20179083,onion,ingredient,ingredient_batch_1632
6009101471447,vegetable medley with bechamel sauce,ready_meal,ingredient_batch_1633
20186937,tomatoes,ingredient,ingredient_batch_1634
20064112,squash,ingredient,ingredient_batch_1635
20101763,pear,ingredient,ingredient_batch_1636
6009223128649,stir-fry vegetables,ingredient,ingredient_batch_1637
20008284,carrots,ingredient,ingredient_batch_1638
20069315,apple,ingredient,ingredient_batch_1639
20021863,chives,ingredient,ingredient_batch_1640
20051402,apple,ingredient,ingredient_batch_1641
20016746,pear,ingredient,ingredient_batch_1642
20179717,beetroot,ready_meal,ingredient_batch_1643
6009000346938,roasted vegetable couscous salad,ready_meal,ingredient_batch_1644
6009189064692,mixed greens,ingredient,ingredient_batch_1645
20029388,peas,ingredient,ingredient_batch_1646
6005000175592,pasta salad,ready_meal,ingredient_batch_1647
20124632,potato salad,ready_meal,ingredient_batch_1648
20135225,thyme,ingredient,ingredient_batch_1649
6009195201173,pasta salad,ready_meal,ingredient_batch_1650
6009101070831,halloumi,ingredient,ingredient_batch_1651
6009217739592,mixed berries,ingredient,ingredient_batch_1652
20082024,rosemary,ingredient,ingredient_batch_1653
20126759,watermelon,ingredient,ingredient_batch_1654
6009171222819,green beans,ingredient,ingredient_batch_1655
20026752,spinach,ingredient,ingredient_batch_1656
6009182009065,vegetables,ingredient,ingredient_batch_1657
6009214493459,potatoes,ingredient,ingredient_batch_1658
6009214963853,salad,ready_meal,ingredient_batch_1659
6009000564356,salad,ready_meal,ingredient_batch_1660
6009223961536,mayonnaise,ingredient,ingredient_batch_1661
20142445,tomatoes,ingredient,ingredient_batch_1662
6009000999356,chilies,ingredient,ingredient_batch_1663
20016371,apple,ingredient,ingredient_batch_1664
20072896,broccoli,ingredient,ingredient_batch_1665
6009226151347,pumpkin,ingredient,ingredient_batch_1666
6009173745446,carrots,ingredient,ingredient_batch_1667
6009184997605,papaya,ingredient,ingredient_batch_1668
6009204131897,spinach,ready_meal,ingredient_batch_1669
20183981,mixed vegetables,ingredient,ingredient_batch_1670
20004262,radish,ingredient,ingredient_batch_1671
6009226758591,fruit salad,ready_meal,ingredient_batch_1672
6009171229450,carrot,ingredient,ingredient_batch_1673
6009223622345,tomatoes,ingredient,ingredient_batch_1674
6009217047093,butternut squash,ingredient,ingredient_batch_1675
6009226432804,strawberries,ingredient,ingredient_batch_1676
20158422,tomato salad,ready_meal,ingredient_batch_1677
6009101874415,potato salad,ready_meal,ingredient_batch_1678
20018184,nectarine,ingredient,ingredient_batch_1679
6009211676534,bean salad,ready_meal,ingredient_batch_1680
20089405,salad,ready_meal,ingredient_batch_1681
20009076,courgette,ingredient,ingredient_batch_1682
20116125,tomatoes,ingredient,ingredient_batch_1683
20017712,grapefruit,ingredient,ingredient_batch_1684
6009211676589,salad dressing,ingredient,ingredient_batch_1685
6005000578171,coleslaw,ready_meal,ingredient_batch_1686
6009173591647,Greek salad,ready_meal,ingredient_batch_1687
6009217708413,salad,ready_meal,ingredient_batch_1688
6009195201166,bean salad,ready_meal,ingredient_batch_1689
6009173745460,bok choy,ingredient,ingredient_batch_1690
20124625,coleslaw,ready_meal,ingredient_batch_1691
20134273,asparagus,ingredient,ingredient_batch_1692
20008604,brussels sprouts,ingredient,ingredient_batch_1693
20008895,mushrooms,ingredient,ingredient_batch_1694
6009214779584,edamame,ingredient,ingredient_batch_1695
20044138,apple,ingredient,ingredient_batch_1696
6009184997629,citrus mix,ingredient,ingredient_batch_1697
6005000285505,coconut stir fry sauce,ingredient,ingredient_batch_1698
6009217821471,egg noodles,ingredient,ingredient_batch_1699
6009195242305,onion,ingredient,ingredient_batch_1700
20164966,chicken pasta salad,ready_meal,ingredient_batch_1701
6001009037091,vegetables,ingredient,ingredient_batch_1702
20099305,citrus,ingredient,ingredient_batch_1703
20055424,dates,ingredient,ingredient_batch_1704
6009173919649,green beans,ingredient,ingredient_batch_1705
6009000064894,croutons,ingredient,ingredient_batch_1706
6009226024184,lemon,ingredient,ingredient_batch_1707
6009226041457,blood orange,ingredient,ingredient_batch_1708
20185831,eggplant,ingredient,ingredient_batch_1709
6009182982160,salad,ready_meal,ingredient_batch_1710
20016432,apple,ingredient,ingredient_batch_1711
6009226130304,corn,ingredient,ingredient_batch_1712
20154950,chicken caesar pasta salad,ready_meal,ingredient_batch_1713
6009178241134,beetroot,ingredient,ingredient_batch_1714
6001009029447,butternut beetroot salad,ready_meal,ingredient_batch_1715
20020996,potato salad,ready_meal,ingredient_batch_1716
6009226473401,stir-fry vegetables,ingredient,ingredient_batch_1717
20111014,peas,ingredient,ingredient_batch_1718
6009189640650,kale,ingredient,ingredient_batch_1719
20004507,coleslaw,ready_meal,ingredient_batch_1720
6009204265547,hummus,ready_meal,ingredient_batch_1721
6009226496202,beetroot,ingredient,ingredient_batch_1722
20008277,garlic,ingredient,ingredient_batch_1723
6005000549362,banana,ingredient,ingredient_batch_1724
6009175318617,vegetables,ingredient,ingredient_batch_1725
6009101081226,peas,ingredient,ingredient_batch_1726
20017378,cherry,ingredient,ingredient_batch_1727
20004125,lettuce,ingredient,ingredient_batch_1728
20115999,dill,ingredient,ingredient_batch_1729
6009182724807,tomatoes,ingredient,ingredient_batch_1730
6008000458788,fruit salad,ready_meal,ingredient_batch_1731
20173401,beetroot,ready_meal,ingredient_batch_1732
6001009019318,chicken pasta salad,ready_meal,ingredient_batch_1733
20017071,guava,ingredient,ingredient_batch_1734
20056940,papaya,ingredient,ingredient_batch_1735
6009178223987,beetroot,ingredient,ingredient_batch_1736
6009173909992,pasta salad,ready_meal,ingredient_batch_1737
6009178603796,chilies,ingredient,ingredient_batch_1738
20008376,marrow,ingredient,ingredient_batch_1739
20191726,pepper,ingredient,ingredient_batch_1740
6008000180016,broccoli,ingredient,ingredient_batch_1741
6009195026189,peppers,ingredient,ingredient_batch_1742
6009189237287,onion,ingredient,ingredient_batch_1743
6009207132600,fruit salad,ingredient,ingredient_batch_1744
20045517,nectarine,ingredient,ingredient_batch_1745
20116033,garlic,ingredient,ingredient_batch_1746
6009101743230,tomato salad,ready_meal,ingredient_batch_1747
20008932,mushrooms,ingredient,ingredient_batch_1748
20192839,basil,ingredient,ingredient_batch_1749
20003951,tomatoes,ingredient,ingredient_batch_1750
6009217528622,citrus fruit,ingredient,ingredient_batch_1751
20127350,grapefruit,ingredient,ingredient_batch_1752
6005000177480,salad,ready_meal,ingredient_batch_1753
6005000774658,prawn pasta salad,ready_meal,ingredient_batch_1754
6009178928080,rocket,ingredient,ingredient_batch_1755
20069285,apple,ingredient,ingredient_batch_1756
6009195976101,mushrooms,ingredient,ingredient_batch_1757
6009178983799,fruit salad,ready_meal,ingredient_batch_1758
6009178891131,salad dressing,ingredient,ingredient_batch_1759
6009189515347,mixed vegetables,ingredient,ingredient_batch_1760
6009226151354,pumpkin,ingredient,ingredient_batch_1761
6009173373847,mixed berries,ingredient,ingredient_batch_1762
6009226041464,blood oranges,ingredient,ingredient_batch_1763
6008000682534,butternut squash,ingredient,ingredient_batch_1764
20051822,mushrooms,ingredient,ingredient_batch_1765
6009195492021,lettuce,ingredient,ingredient_batch_1766
6009204131873,potato salad,ready_meal,ingredient_batch_1767
6009175617826,beetroot,ingredient,ingredient_batch_1768
6009182045513,butternut beetroot salad,ready_meal,ingredient_batch_1769
6009182954778,potato,ingredient,ingredient_batch_1770
6008000206815,banana,ingredient,ingredient_batch_1771
6009000878378,fruit salad,ready_meal,ingredient_batch_1772
6009000075371,croutons,ingredient,ingredient_batch_1773
6008000179973,carrot,ingredient,ingredient_batch_1774
6009211207943,pumpkin,ingredient,ingredient_batch_1775
6009217539420,broccoli,ingredient,ingredient_batch_1776
20008253,leek,ingredient,ingredient_batch_1777
6009214550923,lemon,ingredient,ingredient_batch_1778
6009223461395,mashed potatoes,ready_meal,ingredient_batch_1779
6009204380585,mushrooms,ingredient,ingredient_batch_1780
6008000281874,mushrooms,ingredient,ingredient_batch_1781
6005000178005,lettuce,ingredient,ingredient_batch_1782
20176938,mushrooms,ingredient,ingredient_batch_1783
6008000046343,dates,ingredient,ingredient_batch_1784
6009182264549,apple,ingredient,ingredient_batch_1785
6009223961406,slaw,ready_meal,ingredient_batch_1786
6009214963846,beetroot salad,ready_meal,ingredient_batch_1787
6009195201135,potato salad,ready_meal,ingredient_batch_1788
6009204657601,slaw,ready_meal,ingredient_batch_1789
6009178765944,croutons,ingredient,ingredient_batch_1790
6009217641727,pasta salad,ready_meal,ingredient_batch_1791
20017279,strawberries,ingredient,ingredient_batch_1792
6008000798327,salad,ready_meal,ingredient_batch_1793
6009173182531,sprouts,ingredient,ingredient_batch_1794
6009182696425,basil,ingredient,ingredient_batch_1795
6009000074237,broccoli,ingredient,ingredient_batch_1796
20190620,mixed berries,ingredient,ingredient_batch_1797
20024772,onions,ingredient,ingredient_batch_1798
6009189658037,kiwi,ingredient,ingredient_batch_1799
6009101134557,chilli,ingredient,ingredient_batch_1800
6009217605538,beetroot,ingredient,ingredient_batch_1801
6009184961880,cauliflower,ingredient,ingredient_batch_1802
6009173480774,cauliflower,ready_meal,ingredient_batch_1803
6009189160745,salad,ready_meal,ingredient_batch_1804
6009173745477,leeks,ingredient,ingredient_batch_1805
6009175023153,broccoli,ingredient,ingredient_batch_1806
6009226669651,tomato,ingredient,ingredient_batch_1807
6008000180061,green beans,ingredient,ingredient_batch_1808
20189648,raspberries,ingredient,ingredient_batch_1809
6009182954686,gem squash,ingredient,ingredient_batch_1810
6009171229382,broccoli,ingredient,ingredient_batch_1811
20050412,squash,ingredient,ingredient_batch_1812
6009217077267,parsley,ingredient,ingredient_batch_1813
6009195861728,cabbage,ingredient,ingredient_batch_1814
6009178983843,fruit salad,ready_meal,ingredient_batch_1815
6009211641235,risotto,ingredient,ingredient_batch_1816
6009101477999,coconut,ingredient,ingredient_batch_1817
6009226231827,lettuce,ingredient,ingredient_batch_1818
6007875956955,potatoes,ingredient,ingredient_batch_1819
6009000998847,chilies,ingredient,ingredient_batch_1820
6009217528639,citrus,ingredient,ingredient_batch_1821
6009101869923,pasta salad,ready_meal,ingredient_batch_1822
6009101743193,salad,ingredient,ingredient_batch_1823
6009000999981,mint,ingredient,ingredient_batch_1824
20008635,green beans,ingredient,ingredient_batch_1825
6001009023759,croutons,ingredient,ingredient_batch_1826
6009217711338,sesame stir fry sauce,ingredient,ingredient_batch_1827
20059514,watermelon,ingredient,ingredient_batch_1828
20004309,watercress,ingredient,ingredient_batch_1829
6009182164900,jalapeno peppers,ingredient,ingredient_batch_1830
20139278,fennel,ingredient,ingredient_batch_1831
6009214949697,onion,ingredient,ingredient_batch_1832
20180140,tomato,ingredient,ingredient_batch_1833
6008000444675,pasta salad,ready_meal,ingredient_batch_1834
6009184603834,pasta salad,ready_meal,ingredient_batch_1835
6009171950781,pasta salad,ready_meal,ingredient_batch_1836
20102166,mushrooms,ingredient,ingredient_batch_1837
6009223104018,chicken quinoa bean salad,ready_meal,ingredient_batch_1838
20090821,sugar snap peas,ingredient,ingredient_batch_1839
20017323,gooseberry,ingredient,ingredient_batch_1840
6009182517850,thyme,ingredient,ingredient_batch_1841
6009226123689,dates,ingredient,ingredient_batch_1842
20122355,croutons,ingredient,ingredient_batch_1843
20153724,sprouts,ingredient,ingredient_batch_1844
6007875960112,salad,ready_meal,ingredient_batch_1845
6009178891148,salad,ready_meal,ingredient_batch_1846
6009217511327,date,ingredient,ingredient_batch_1847
6008000682732,squash,ingredient,ingredient_batch_1848
6007875518535,carrot,ingredient,ingredient_batch_1849
20057633,snow peas,ingredient,ingredient_batch_1850
6009217125968,salad dressing,ingredient,ingredient_batch_1851
6001009021441,chicken couscous salad,ready_meal,ingredient_batch_1852
20008741,snow peas,ingredient,ingredient_batch_1853
6009173582843,microgreens,ingredient,ingredient_batch_1854
6009189001437,fruit,ingredient,ingredient_batch_1855
6009182690256,pasta salad,ingredient,ingredient_batch_1856
6009204380486,shiitake mushrooms,ingredient,ingredient_batch_1857
6009182956413,mixed berries,ingredient,ingredient_batch_1858
6001009037398,blueberries,ingredient,ingredient_batch_1859
6009000470596,fruit salad,ingredient,ingredient_batch_1860
6009214963860,slaw,ready_meal,ingredient_batch_1861
6009173182524,edible flowers,ingredient,ingredient_batch_1862
6009217093724,watermelon,ingredient,ingredient_batch_1863
6009000851098,prawn avocado pasta salad,ready_meal,ingredient_batch_1864
6008000680257,legumes,ingredient,ingredient_batch_1865
6009223700838,coconut sauce,ingredient,ingredient_batch_1866
6009211272859,spinach,ingredient,ingredient_batch_1867
20017170,watermelon,ingredient,ingredient_batch_1868
6009195954734,grapefruit,ingredient,ingredient_batch_1869
6009226151309,potato croquettes,ready_meal,ingredient_batch_1870
6009184539034,pasta salad,ready_meal,ingredient_batch_1871
6007875018714,slaw,ready_meal,ingredient_batch_1872
6005000551501,sage,ingredient,ingredient_batch_1873
6001009000903,peppers,ingredient,ingredient_batch_1874
20041137,dates,ingredient,ingredient_batch_1875
6009226280856,spinach,ingredient,ingredient_batch_1876
6009178205778,rosemary,ingredient,ingredient_batch_1877
6001009037305,lemon,ingredient,ingredient_batch_1878
6008000033138,guacamole,ingredient,ingredient_batch_1879
6005000551365,lemongrass,ingredient,ingredient_batch_1880
6009184335803,apple,ingredient,ingredient_batch_1881
6009214464893,broccoli,ingredient,ingredient_batch_1882
6009223961338,slaw,ingredient,ingredient_batch_1883
20111762,butternut squash,ingredient,ingredient_batch_1884
6009173745491,beetroot,ingredient,ingredient_batch_1885
6009182268844,kale,ingredient,ingredient_batch_1886
6008000747615,snow peas,ingredient,ingredient_batch_1887
6009184997575,melon,ingredient,ingredient_batch_1888
6009226283963,spinach,ingredient,ingredient_batch_1889
20017330,blackberries,ingredient,ingredient_batch_1890
20167608,shiitake mushrooms,ingredient,ingredient_batch_1891
6009184763408,mixed greens,ingredient,ingredient_batch_1892
6009223957874,chimichurri,ingredient,ingredient_batch_1893
6009217852987,peppers,ingredient,ingredient_batch_1894
6009184603865,bulgur lentil salad,ready_meal,ingredient_batch_1895
6009226688904,salad,ready_meal,ingredient_batch_1896
6009175059169,prawn avocado pasta salad,ready_meal,ingredient_batch_1897
6009226686474,cauliflower carrot fettuccine,ingredient,ingredient_batch_1898
20027230,cherries,ingredient,ingredient_batch_1899
6009226685040,potato,ingredient,ingredient_batch_1900
6009226686481,cauliflower,ingredient,ingredient_batch_1901
6008000859707,pimento pepper,ingredient,ingredient_batch_1902
6009189883057,avocado,ingredient,ingredient_batch_1903
6008000033145,guacamole,ingredient,ingredient_batch_1904
6009214425535,bell pepper,ingredient,ingredient_batch_1905
6007875700503,melon,ingredient,ingredient_batch_1906
6009226686498,broccoli,ingredient,ingredient_batch_1907
6009101690282,beetroot,ingredient,ingredient_batch_1908
6009195889524,patty pan squash,ingredient,ingredient_batch_1909
6009184997636,melon,ingredient,ingredient_batch_1910
6009226686504,cauliflower,ingredient,ingredient_batch_1911
6009217852994,padron peppers,ingredient,ingredient_batch_1912
6009204007154,turmeric,ingredient,ingredient_batch_1913
6009226684357,spinach,ingredient,ingredient_batch_1914
6009175902090,coconut,ingredient,ingredient_batch_1915
6009226331947,bok choy,ingredient,ingredient_batch_1916
20180744,sprouts,ingredient,ingredient_batch_1917
6009226004155,tomato,ingredient,ingredient_batch_1918
6009207356662,turmeric,ingredient,ingredient_batch_1919
6009182207966,shallots,ingredient,ingredient_batch_1920
6009182164849,habanero peppers,ingredient,ingredient_batch_1921
20059507,watermelon,ingredient,ingredient_batch_1922
20058012,melon,ingredient,ingredient_batch_1923
6009178623329,romanesco,ingredient,ingredient_batch_1924
6005000540369,melon,ingredient,ingredient_batch_1925
6009184280455,tarragon,ingredient,ingredient_batch_1926
6009226231964,cabbage,ingredient,ingredient_batch_1927
6009189555572,garlic,ingredient,ingredient_batch_1928
6009217001279,oregano,ingredient,ingredient_batch_1929
6009223612018,guacamole,ingredient,ingredient_batch_1930
6009204622296,berries,ingredient,ingredient_batch_1931
6009217001262,bay leaf,ingredient,ingredient_batch_1932
6009226687228,pasta salad,ready_meal,ingredient_batch_1933
6009226776915,garlic scapes,ingredient,ingredient_batch_1934
6009195267902,cauliflower,ingredient,ingredient_batch_1935
6009226687020,salad,ingredient,ingredient_batch_1936
6009226687013,chakalaka,ingredient,ingredient_batch_1937
6007875187908,lychee,ingredient,ingredient_batch_1938
20016883,lychee,ingredient,ingredient_batch_1939
6009184279770,onions,ingredient,ingredient_batch_1940
6009173582836,herbs,ingredient,ingredient_batch_1941
6009000563915,tomato,ingredient,ingredient_batch_1942
6009173582836,herbs,ingredient,ingredient_batch_1941
6009000563915,tomatoes,ingredient,ingredient_batch_1942
20008758,artichoke,ingredient,ingredient_batch_1943
6009211745469,rosemary,ingredient,ingredient_batch_1944
6009189174520,onion,ingredient,ingredient_batch_1945
6009175687140,mixed greens,ingredient,ingredient_batch_1946
6009184264479,butternut squash,ingredient,ingredient_batch_1947
6009214550909,grapefruit,ingredient,ingredient_batch_1948
20202972,apricot,ingredient,ingredient_batch_1949
6009182696395,coriander,ingredient,ingredient_batch_1950
6009182044417,rhubarb,ingredient,ingredient_batch_1951
20008352,parsnip,ingredient,ingredient_batch_1952
6008000281959,arugula,ingredient,ingredient_batch_1953
6009178623312,cabbage,ingredient,ingredient_batch_1954
6009233823428,beans,ingredient,ingredient_batch_1955
6009233289514,potato carrot mash,ingredient,ingredient_batch_1956
6009245367309,carrots,ingredient,ingredient_batch_1957
6009245449937,chilli lime seasoning,ingredient,ingredient_batch_1958
6009226729669,wrap,ingredient,ingredient_batch_1959
6009233581090,yoghurt dressing,ingredient,ingredient_batch_1960
6009233586378,salad,ready_meal,ingredient_batch_1961
6009245362403,salad,ready_meal,ingredient_batch_1962
6009245609546,lion's mane mushrooms,ingredient,ingredient_batch_1963
6009233289521,potato mash,ingredient,ingredient_batch_1964
6009233308956,roasting vegetables,ingredient,ingredient_batch_1965
6009233581106,salad,ready_meal,ingredient_batch_1966
6009245431444,pumpkin,ingredient,ingredient_batch_1967
6009233863998,cabbage,ingredient,ingredient_batch_1968
6009233831751,rice,ready_meal,ingredient_batch_1969
6009233511745,tomatoes,ingredient,ingredient_batch_1970
6009226758898,tomatoes,ingredient,ingredient_batch_1971
prod10940005,vegetable,ingredient,ingredient_batch_1972
6009233588594,salad,ingredient,ingredient_batch_1973
6009245362410,chilli non carne,ready_meal,ingredient_batch_1974
6009245431437,carrots,ingredient,ingredient_batch_1975
6009233509940,mango,ingredient,ingredient_batch_1976
6009226991691,mushrooms,ingredient,ingredient_batch_1977
6009233586347,pasta salad,ready_meal,ingredient_batch_1978
6009226729652,cauliflower,ingredient,ingredient_batch_1979
6007875204957,nectarine,ingredient,ingredient_batch_1980
6009245376134,cucumber,ingredient,ingredient_batch_1981
6009182627924,mint,ingredient,ingredient_batch_1982
6009233342622,rice salad,ingredient,ingredient_batch_1983
6009233563249,cabbage,ingredient,ingredient_batch_1984
6009226711879,sweet potato salad,ready_meal,ingredient_batch_1985
6009233581069,red pepper,ingredient,ingredient_batch_1986
6009245449111,salad,ready_meal,ingredient_batch_1987
6009245195155,chicken rice salad,ready_meal,ingredient_batch_1988
6009182576413,radicchio,ingredient,ingredient_batch_1989
6009233312854,lemon,ingredient,ingredient_batch_1990
6009233511738,tomatoes,ingredient,ingredient_batch_1991
6009245449913,coleslaw,ingredient,ingredient_batch_1992
6009245398549,carrot,ingredient,ingredient_batch_1993
6009211186521,potato,ingredient,ingredient_batch_1994
6009226741388,carrot quinoa wrap,ready_meal,ingredient_batch_1995
6009233588570,salad,ready_meal,ingredient_batch_1996
6009245436081,vegetables,ingredient,ingredient_batch_1997
6009245369402,potatoes,ingredient,ingredient_batch_1998
6009226769665,brussels sprouts,ingredient,ingredient_batch_1999
6009233968075,butternut squash,ingredient,ingredient_batch_2000
6001009000040,potato,ingredient,ingredient_batch_2001
6009182696418,parsley,ingredient,ingredient_batch_2002
6009233585432,coleslaw,ready_meal,ingredient_batch_2003
6009226734120,tahini yoghurt,ingredient,ingredient_batch_2004
6009245449944,onion,ingredient,ingredient_batch_2005
6009233823510,spinach,ingredient,ingredient_batch_2006
6009233509636,mango,ingredient,ingredient_batch_2007
6009233966163,coconut rice,ingredient,ingredient_batch_2008
6009245365374,shake it bowl,ready_meal,ingredient_batch_2009
6009233588587,chicken salad,ready_meal,ingredient_batch_2010
6009233581076,croutons,ingredient,ingredient_batch_2011
2581190000004,cauliflower,ingredient,ingredient_batch_2012
6009245449104,salad,ready_meal,ingredient_batch_2013
6009245449234,beetroot,ingredient,ingredient_batch_2014
6009245036038,peanut sauce,ingredient,ingredient_batch_2015
6009245604701,oyster mushrooms,ingredient,ingredient_batch_2016
6009226711831,sticky rice salad,ready_meal,ingredient_batch_2017
6009226711855,coleslaw,ready_meal,ingredient_batch_2018
6009245449098,chakalaka,ingredient,ingredient_batch_2019
20104894,tomato,ingredient,ingredient_batch_2020
20008444,butternut squash,ingredient,ingredient_batch_2021
20008123,potatoes,ingredient,ingredient_batch_2022
