product_id,catalog_ref_id,sku,name,brand,sale_price,detail_url,default_category,department,path
41508938020,103501708,41508938020,Sanpellegrino Zero Sugar Pomegranate and Orange Sparkling Drink Cans 6 x 330 ml,Other Brands,132.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/4-and-6-Packs/Soda-Energy-Drinks/Sanpellegrino-Zero-Sugar-Pomegranate-and-Orange-Sparkling-Drink-Cans-6-x-330-ml/_/A-41508938020,Soda & Energy Drinks,64,"['Food', 'Beverages & Juices']"
20151447,100785577,20151447,Still Natural Spring Water 5 L,Woolies Brands,29.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Still-Water/Still-Natural-Spring-Water-5-L/_/A-20151447,Still Water,64,"['Food', 'Beverages & Juices']"
6001108069047,102728435,6001108069047,Savanna Alcohol Free Cider 6 x 330 ml bottles,Other Brands,124.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Non-Alcoholic-Drinks/Savanna-Alcohol-Free-Cider-6-x-330-ml-bottles/_/A-6001108069047,Non Alcoholic Drinks,81,"['Food', 'Beverages & Juices']"
6009189862526,101688359,6009189862526,Still Natural Spring Water 6 x 350 ml,Woolies Brands,64.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Still-Water/Still-Natural-Spring-Water-6-x-350-ml/_/A-6009189862526,Still Water,64,"['Food', 'Beverages & Juices']"
5449000256904,102041458,5449000256904,Coca-Cola Zero Sugar Soft Drink Can 6 x 300 ml,Other Brands,79.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R100/Coke-Cans/Coca-Cola-Zero-Sugar-Soft-Drink-Can-6-x-300-ml/_/A-5449000256904,Coke Cans,6195,"['Food', 'Beverages & Juices']"
6009880118625,102079293,6009880118625,Lucozade Original Sparkling Glucose Drink 6 x 360 ml,Other Brands,119.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Energy-Sport-Drinks/Lucozade-Original-Sparkling-Glucose-Drink-6-x-360-ml/_/A-6009880118625,Energy & Sport Drinks,64,"['Food', 'Beverages & Juices']"
8002270686856,102701262,8002270686856,Sanpellegrino Lemon Sparkling Drink 6 x 330 ml cans,Other Brands,132.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/4-and-6-Packs/Soda-Energy-Drinks/Sanpellegrino-Lemon-Sparkling-Drink-6-x-330-ml-cans/_/A-8002270686856,Soda & Energy Drinks,64,"['Food', 'Beverages & Juices']"
6009207860398,101950209,6009207860398,Sparkling Low kJ Dry Lemon 1 L,Woolies Brands,20.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Woolies-Soda/Sparkling-Low-kJ-Dry-Lemon-1-L/_/A-6009207860398,Woolies Soda,45,"['Food', 'Beverages & Juices']"
6009204378346,101818498,6009204378346,Cold Pressed Green 100% Juice 750 ml,Woolies Brands,82.99,https://www.woolworths.co.za/prod/Online-Feature/Content/Eating-Well/Trending/Cold-Pressed-Green-100-Juice-750-ml/_/A-6009204378346,Trending,37,"['Food', 'Beverages & Juices']"
6009226814945,103004680,6009226814945,Guava and Grapefruit Flavoured Sparkling Spring Drink 500 ml,,13.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Flavoured-Water/Guava-and-Grapefruit-Flavoured-Sparkling-Spring-Drink-500-ml/_/A-6009226814945,Flavoured Water,64,"['Food', 'Beverages & Juices']"
20156367,100785825,20156367,Sparkling Natural Spring Water 500 ml,Woolies Brands,13.99,https://www.woolworths.co.za/prod/Online-Feature/Recipes/Delicious-fish-and-chips/Sparkling-Natural-Spring-Water-500-ml/_/A-20156367,Delicious fish and chips,64,"['Food', 'Beverages & Juices']"
6009211244344,101981942,6009211244344,Mixed Berry Flavoured Rooibos Iced Tea 500 ml,Woolies Brands,24.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-6-for-R69-99/Ice-Tea/Mixed-Berry-Flavoured-Rooibos-Iced-Tea-500-ml/_/A-6009211244344,Ice Tea,64,"['Food', 'Beverages & Juices']"
6009211553453,102002189,6009211553453,100 % Litchi and Pear Fruit Juice Blend 500 ml,Woolies Brands,29.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R50/Fruit-Juices-Blends/100-Litchi-and-Pear-Fruit-Juice-Blend-500-ml/_/A-6009211553453,Fruit Juices Blends,37,"['Food', 'Beverages & Juices']"
20082703,100782487,20082703,100 % Apple Fruit Juice 200 ml,Woolies Brands,12.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Boxed-Juices/100-Apple-Fruit-Juice-200-ml/_/A-20082703,Boxed Juices,64,"['Food', 'Beverages & Juices']"
6009217821143,102237547,6009217821143,Ayrshire Berry Boost Smoothie 300 ml,Woolies Brands,35.99,https://www.woolworths.co.za/prod/Food/Milk-Dairy-Eggs/Dairy-Drinks/Smoothies/Ayrshire-Berry-Boost-Smoothie-300-ml/_/A-6009217821143,Smoothies,93,"['Food', 'Beverages & Juices']"
5449000177551,103206667,5449000177551,Coca-Cola Zero Sugar Zero Caffeine Soft Drink 2 L,Other Brands,19.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Coca-Cola-Zero-Sugar-Zero-Caffeine-Soft-Drink-2-L/_/A-5449000177551,Sodas,6195,"['Food', 'Beverages & Juices']"
54008014,102222387,54008014,Schweppes Indian Tonic Water No Sugar Can 200 ml,Other Brands,11.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Schweppes-Indian-Tonic-Water-No-Sugar-Can-200-ml/_/A-54008014,Sodas,6195,"['Food', 'Beverages & Juices']"
60056696,100796165,60056696,Rose's Kola Tonic Cordial Drink 750 ml,Other Brands,64.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Squashes-Concentrate-Juices-Syrups/Rose-s-Kola-Tonic-Cordial-Drink-750-ml/_/A-60056696,"Squashes, Concentrate Juices & Syrups",64,"['Food', 'Beverages & Juices']"
5449000133328,100947925,5449000133328,Coca-Cola No Sugar Soft Drink 1 L,Other Brands,19.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Coca-Cola-No-Sugar-Soft-Drink-1-L/_/A-5449000133328,Branded Soda,6195,"['Food', 'Beverages & Juices']"
20179311,100831079,20179311,Mixed Berry Flavoured Rooibos Iced Tea 500 ml,,20.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Iced-Fermented-Brewed-Tea/Chilled/Mixed-Berry-Flavoured-Rooibos-Iced-Tea-500-ml/_/A-20179311,Chilled,37,"['Food', 'Beverages & Juices']"
6001048004269,101883652,6001048004269,Appletiser 100 % Sparkling Apple Juice 1.25 L,Other Brands,46.0,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R50/Tisers/Appletiser-100-Sparkling-Apple-Juice-1-25-L/_/A-6001048004269,Tisers,6195,"['Food', 'Beverages & Juices']"
6009204298965,101812368,6009204298965,Non Alcoholic Sparkling Mango and Coconut Bellini 750 ml,Woolies Brands,73.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R90/Sparkling-Fruit-Juice/Non-Alcoholic-Sparkling-Mango-and-Coconut-Bellini-750-ml/_/A-6009204298965,Sparkling Fruit Juice,64,"['Food', 'Beverages & Juices']"
5449000664846,101943701,5449000664846,Sparletta Creme Soda 440 ml,Other Brands,15.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Sparletta-Creme-Soda-440-ml/_/A-5449000664846,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6009226818905,103006178,6009226818905,Mango and Kiwi Sparkling Spring Drink 1.5 L,Woolies Brands,19.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Flavoured-Water/Mango-and-Kiwi-Sparkling-Spring-Drink-1-5-L/_/A-6009226818905,Flavoured Water,64,"['Food', 'Beverages & Juices']"
6009880030033,101737121,6009880030033,BOS Lime and Ginger Flavoured Ice Tea 1 L,Other Brands,35.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Iced-Fermented-Brewed-Tea/Long-Life/BOS-Lime-and-Ginger-Flavoured-Ice-Tea-1-L/_/A-6009880030033,Long Life,64,"['Food', 'Beverages & Juices']"
6009233788956,103339347,6009233788956,100 % Apple and Cherry Fruit Juice Blend 500 ml,Woolies Brands,29.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Chilled-Juice/100-Juice/100-Apple-and-Cherry-Fruit-Juice-Blend-500-ml/_/A-6009233788956,100 % Juice,37,"['Food', 'Beverages & Juices']"
5449000257352,102041799,5449000257352,Sprite Zero Lemon Lime Flavoured Soft Drink Can 300 ml,Other Brands,14.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Sprite-Zero-Lemon-Lime-Flavoured-Soft-Drink-Can-300-ml/_/A-5449000257352,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6007875233162,102540937,6007875233162,Sparkling Peach Fruit Drink Bottle 275 ml,Woolies Brands,16.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Sparkling-Fruit-Drinks/Sparkling-Peach-Fruit-Drink-Bottle-275-ml/_/A-6007875233162,Sparkling Fruit Drinks,45,"['Food', 'Beverages & Juices']"
6009211163744,101970144,6009211163744,Elderflower Flavoured Syrup 500 ml,Woolies Brands,59.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Squashes-Concentrate-Juices-Syrups/Elderflower-Flavoured-Syrup-500-ml/_/A-6009211163744,"Squashes, Concentrate Juices & Syrups",64,"['Food', 'Beverages & Juices']"
6009223128670,102279293,6009223128670,100 % Freshly Pressed Pomegranate and Orange Juice Blend 1 L,Woolies Brands,69.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Chilled-Juice/Freshly-Squeezed-Juices/100-Freshly-Pressed-Pomegranate-and-Orange-Juice-Blend-1-L/_/A-6009223128670,Freshly Squeezed Juices,37,"['Food', 'Beverages & Juices']"
41508212670,103490737,41508212670,Sanpellegrino Zero Sugar Lemonade Sparkling Drink Can 330 ml,Other Brands,25.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Sanpellegrino-Zero-Sugar-Lemonade-Sparkling-Drink-Can-330-ml/_/A-41508212670,Sodas,64,"['Food', 'Beverages & Juices']"
6001240232217,101883661,6001240232217,Lipton Mixed Berry Flavoured Ice Tea 1.5 L,Other Brands,29.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Iced-Fermented-Brewed-Tea/Long-Life/Lipton-Mixed-Berry-Flavoured-Ice-Tea-1-5-L/_/A-6001240232217,Long Life,64,"['Food', 'Beverages & Juices']"
5449000257000,102041573,5449000257000,Fanta Sparkling Orange 300 ml Can,Other Brands,14.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Fanta-Sparkling-Orange-300-ml-Can/_/A-5449000257000,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6009101956319,101238172,6009101956319,100 % Red Grape Fruit Juice Blend 200 ml,Woolies Brands,12.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Boxed-Juices/100-Red-Grape-Fruit-Juice-Blend-200-ml/_/A-6009101956319,Boxed Juices,64,"['Food', 'Beverages & Juices']"
6009226535277,102896621,6009226535277,Non-Alcoholic Strawberry Daiquiri Sparkling Drink 4 x 275 ml,Woolies Brands,84.99,https://www.woolworths.co.za/prod/Food/Braai-Shop/Braai-Snacks-Beverages/Braai-Non-Alcoholic-Drinks-Beverages/Non-Alcoholic-Strawberry-Daiquiri-Sparkling-Drink-4-x-275-ml/_/A-6009226535277,Braai Non-Alcoholic Drinks & Beverages,45,"['Food', 'Beverages & Juices']"
6009881007867,102582648,6009881007867,BOS Sugar Free Peach Flavoured Ice Tea 300 ml can,Other Brands,17.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Iced-Fermented-Brewed-Tea/Long-Life/BOS-Sugar-Free-Peach-Flavoured-Ice-Tea-300-ml-can/_/A-6009881007867,Long Life,64,"['Food', 'Beverages & Juices']"
6009233319884,103182846,6009233319884,Squeezed and Pressed Mixed Berry 100 % Fruit Juice Blend 1 L,Woolies Brands,47.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-pay-for-2/Squeezed-Pressed-Tetra-Juice-1L/Squeezed-and-Pressed-Mixed-Berry-100-Fruit-Juice-Blend-1-L/_/A-6009233319884,Squeezed & Pressed Tetra Juice 1L,64,"['Food', 'Beverages & Juices']"
6009223702535,102420107,6009223702535,Sugar Free Grapefruit and Strawberry Flavoured Pink Tonic 1 L,Woolies Brands,20.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Woolies-Soda/Sugar-Free-Grapefruit-and-Strawberry-Flavoured-Pink-Tonic-1-L/_/A-6009223702535,Woolies Soda,45,"['Food', 'Beverages & Juices']"
6009195203221,101721999,6009195203221,Ayrshire Tropical Chia Smoothie 300 ml,Woolies Brands,35.99,https://www.woolworths.co.za/prod/Food/Milk-Dairy-Eggs/Dairy-Drinks/Smoothies/Ayrshire-Tropical-Chia-Smoothie-300-ml/_/A-6009195203221,Smoothies,93,"['Food', 'Beverages & Juices']"
5449000010049,100790595,5449000010049,Fanta Sparkling Orange Flavoured Drink 2 L,Other Brands,19.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Fanta-Sparkling-Orange-Flavoured-Drink-2-L/_/A-5449000010049,Branded Soda,6195,"['Food', 'Beverages & Juices']"
41508221450,103491594,41508221450,Sanpellegrino Zero Sugar Blood Orange Sparkling Drink Can 330 ml,Other Brands,25.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/4-and-6-Packs/Soda-Energy-Drinks/Sanpellegrino-Zero-Sugar-Blood-Orange-Sparkling-Drink-Can-330-ml/_/A-41508221450,Soda & Energy Drinks,64,"['Food', 'Beverages & Juices']"
9002490100490,101013794,9002490100490,Red Bull Energy Drink 4 x 250 ml,Other Brands,74.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Energy-Sport-Drinks/Red-Bull-Energy-Drink-4-x-250-ml/_/A-9002490100490,Energy & Sport Drinks,64,"['Food', 'Beverages & Juices']"
6009233318801,103182256,6009233318801,Squeezed and Pressed Peach 100 % Fruit Juice Blend 1 L,Woolies Brands,47.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Squeezed-and-Pressed-Peach-100-Fruit-Juice-Blend-1-L/_/A-6009233318801,Fruit & Vegetable Juices,64,"['Food', 'Beverages & Juices']"
6009189957321,101700033,6009189957321,Cold Pressed Carrot 100% Juice 250 ml,Woolies Brands,35.99,https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Make-It-Winning/Breezy-Breakfasts/Pressed-Juice-Smoothies/Cold-Pressed-Carrot-100-Juice-250-ml/_/A-6009189957321,Pressed Juice & Smoothies,37,"['Food', 'Beverages & Juices']"
6001009034717,100793925,6001009034717,Still Spring Water 6 x 500 ml bottles,Woolies Brands,67.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Still-Water/Still-Spring-Water-6-x-500-ml-bottles/_/A-6001009034717,Still Water,64,"['Food', 'Beverages & Juices']"
6009173925299,101307947,6009173925299,100 % Freshly Squeezed ClemenGold™ Juice 300 ml,,24.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Chilled-Juice/Freshly-Squeezed-Juices/100-Freshly-Squeezed-ClemenGold-Juice-300-ml/_/A-6009173925299,Freshly Squeezed Juices,37,"['Food', 'Beverages & Juices']"
9417574000113,102082099,9417574000113,Fiji Artesian Still Water 1 L,Other Brands,63.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Still-Water/Fiji-Artesian-Still-Water-1-L/_/A-9417574000113,Still Water,64,"['Food', 'Beverages & Juices']"
6009245188515,103465011,6009245188515,Hot Wheels Apple Juice and Rooibos Tea Juice Blend 6 x 200 ml,Woolies Brands,89.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/4-and-6-Packs/Fruit-Juices/Hot-Wheels-Apple-Juice-and-Rooibos-Tea-Juice-Blend-6-x-200-ml/_/A-6009245188515,Fruit Juices,64,"['Food', 'Beverages & Juices']"
6001009003355,100791005,6001009003355,Sparkling Ginger Beer Drink 275 ml bottle,Woolies Brands,16.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Woolies-Soda/Sparkling-Ginger-Beer-Drink-275-ml-bottle/_/A-6001009003355,Woolies Soda,45,"['Food', 'Beverages & Juices']"
6009801704296,101478771,6009801704296,BOS Peach Flavoured Ice Tea 1 L,Other Brands,35.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Iced-Fermented-Brewed-Tea/Long-Life/BOS-Peach-Flavoured-Ice-Tea-1-L/_/A-6009801704296,Long Life,64,"['Food', 'Beverages & Juices']"
6009226144042,102746907,6009226144042,100 % Apple and Ginger Fruit and Vegetable Juice Blend 500 ml,Woolies Brands,29.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Chilled-Juice/100-Juice/100-Apple-and-Ginger-Fruit-and-Vegetable-Juice-Blend-500-ml/_/A-6009226144042,100 % Juice,37,"['Food', 'Beverages & Juices']"
6009217494187,102188238,6009217494187,De-Alcoholised Chenin Blanc 750 ml,All Brands,94.99,https://www.woolworths.co.za/prod/Food/Pack-a-Picnic/Wine-Bubbles/Non-Alcoholic-Wine-Bubbles/Woolworths-Wines-De-Alcoholised-Chenin-Blanc-750-ml/_/A-6009217494187,Non Alcoholic Wine & Bubbles,86,"['Food', 'Beverages & Juices']"
5449000061768,101988529,5449000061768,Coca-Cola Zero Sugar Soft Drink 2.25 L,Other Brands,18.0,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-for-R51/Brands/Coca-Cola-Zero-Sugar-Soft-Drink-2-25-L/_/A-5449000061768,Brands,6195,"['Food', 'Beverages & Juices']"
6009217275663,102173024,6009217275663,100 %  Freshly Pressed Pineapple Juice 1 L,Woolies Brands,79.99,https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Make-It-Winning/Breezy-Breakfasts/Pressed-Juice-Smoothies/100-Freshly-Pressed-Pineapple-Juice-1-L/_/A-6009217275663,Pressed Juice & Smoothies,37,"['Food', 'Beverages & Juices']"
5449000054227,100955959,5449000054227,Coca-Cola Original Soft Drink 1 L,Other Brands,19.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Coca-Cola-Original-Soft-Drink-1-L/_/A-5449000054227,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6009211697591,102014215,6009211697591,kJ Controlled™ 60 % Ruby Grapefruit Nectar Blend 1 L,Woolies Brands,35.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Boxed-Juices/kJ-Controlled-60-Ruby-Grapefruit-Nectar-Blend-1-L/_/A-6009211697591,Boxed Juices,64,"['Food', 'Beverages & Juices']"
5449000261656,102156865,5449000261656,Coca-Cola­ Zero Sugar Zero Caffeine Soft Drink Can 300 ml,,14.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Coca-Cola-Zero-Sugar-Zero-Caffeine-Soft-Drink-Can-300-ml/_/A-5449000261656,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6009223796879,102440241,6009223796879,"100 % Apple, Pear and Spinach Fruit and Veg Juice Blend 500 ml",Woolies Brands,29.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R50/Fruit-Juices-Blends/100-Apple-Pear-and-Spinach-Fruit-and-Veg-Juice-Blend-500-ml/_/A-6009223796879,Fruit Juices Blends,37,"['Food', 'Beverages & Juices']"
6009900667294,103672288,6009900667294,Abstinence Cape Agave Non-Alcoholic Tequila 750 ml,Other Brands,289.99,https://www.woolworths.co.za/prod/Christmas/Foodie-Gifts/Wine-Drink-Gifts/Abstinence-Cape-Agave-Non-Alcoholic-Tequila-750-ml/_/A-6009900667294,Wine & Drink Gifts,81,"['Food', 'Beverages & Juices']"
6009223701132,102417080,6009223701132,Raspberry Flavoured Sparkling Drink 2 L,Woolies Brands,25.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Woolies-Soda/Raspberry-Flavoured-Sparkling-Drink-2-L/_/A-6009223701132,Woolies Soda,45,"['Food', 'Beverages & Juices']"
6009245337050,103520643,6009245337050,Low Kilojuole Sparkling Mint Mojito 6 x 300 ml cans,Woolies Brands,79.99,https://www.woolworths.co.za/prod/Food/Braai-Shop/Braai-Snacks-Beverages/Braai-Non-Alcoholic-Drinks-Beverages/Low-Kilojuole-Sparkling-Mint-Mojito-6-x-300-ml-cans/_/A-6009245337050,Braai Non-Alcoholic Drinks & Beverages,45,"['Food', 'Beverages & Juices']"
5449000256898,102039401,5449000256898,Coca-Cola Zero Sugar Soft Drink Can 300 ml,Other Brands,14.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Coca-Cola-Zero-Sugar-Soft-Drink-Can-300-ml/_/A-5449000256898,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6009880500116,101903308,6009880500116,BOS Peach Flavoured Ice Tea 3 L,Other Brands,96.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Iced-Fermented-Brewed-Tea/Long-Life/BOS-Peach-Flavoured-Ice-Tea-3-L/_/A-6009880500116,Long Life,64,"['Food', 'Beverages & Juices']"
6009233313103,103180395,6009233313103,100 % Freshly Squeezed Blood Orange Juice 1 L,Woolies Brands,73.99,https://www.woolworths.co.za/prod/Online-Feature/Recipes/Holiday-spiced-punch/100-Freshly-Squeezed-Blood-Orange-Juice-1-L/_/A-6009233313103,Holiday spiced punch,37,"['Food', 'Beverages & Juices']"
6009189862793,101689254,6009189862793,100 % Carrot and Orange Fruit and Vegetable Juice Blend 1 L,Woolies Brands,42.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Boxed-Juices/100-Carrot-and-Orange-Fruit-and-Vegetable-Juice-Blend-1-L/_/A-6009189862793,Boxed Juices,64,"['Food', 'Beverages & Juices']"
5449000257628,102041630,5449000257628,Sparletta­­ Sparberry Soft Drink 300 ml,Other Brands,14.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Sparletta-Sparberry-Soft-Drink-300-ml/_/A-5449000257628,Branded Soda,6195,"['Food', 'Beverages & Juices']"
6007875235814,102541772,6007875235814,100 % Tropical Splash Fruit Juice Blend 6 x 200 ml,Woolies Brands,64.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/4-and-6-Packs/Fruit-Juices/100-Tropical-Splash-Fruit-Juice-Blend-6-x-200-ml/_/A-6007875235814,Fruit Juices,64,"['Food', 'Beverages & Juices']"
6009233564185,103261763,6009233564185,100 % Mandarin and Orange Fruit Juice Blend 500 ml,Woolies Brands,29.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Fruit-Vegetable-Juices/Chilled-Juice/100-Juice/100-Mandarin-and-Orange-Fruit-Juice-Blend-500-ml/_/A-6009233564185,100 % Juice,37,"['Food', 'Beverages & Juices']"
6009214211695,102056692,6009214211695,Justice League Still Natural Spring Water 350 ml,Woolies Brands,13.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Still-Water/Justice-League-Still-Natural-Spring-Water-350-ml/_/A-6009214211695,Still Water,64,"['Food', 'Beverages & Juices']"
54490345,100997928,54490345,Powerade Orange Sports Drink 500 ml,Other Brands,14.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-for-R60/Powerade-500ml/Powerade-Orange-Sports-Drink-500-ml/_/A-54490345,Powerade 500ml,6195,"['Food', 'Beverages & Juices']"
6009207850177,101949041,6009207850177,Sparkling Tonic Water 1 L,Woolies Brands,20.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Woolies-Soda/Sparkling-Tonic-Water-1-L/_/A-6009207850177,Woolies Soda,45,"['Food', 'Beverages & Juices']"
6001134707302,100795377,6001134707302,Stoney Ginger Beer Classic Soft Drink 2 L,Other Brands,19.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Branded-Soda/Stoney-Ginger-Beer-Classic-Soft-Drink-2-L/_/A-6001134707302,Branded Soda,6195,"['Food', 'Beverages & Juices']"
54490482,100997919,54490482,Powerade Mountain Blast Sports Drink 500 ml,Other Brands,16.0,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-for-R60/Powerade-500ml/Powerade-Mountain-Blast-Sports-Drink-500-ml/_/A-54490482,Powerade 500ml,6195,"['Food', 'Beverages & Juices']"
4102430310615,101970431,4102430310615,Bitburger Non Alcoholic Premium Pils 6 x 330 ml,Other Brands,119.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Non-Alcoholic-Drinks/Bitburger-Non-Alcoholic-Premium-Pils-6-x-330-ml/_/A-4102430310615,Non Alcoholic Drinks,81,"['Food', 'Beverages & Juices']"
20118013,100784129,20118013,Soda Water Sparkling Drink 1 L,Woolies Brands,20.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Sodas/Woolies-Soda/Soda-Water-Sparkling-Drink-1-L/_/A-20118013,Woolies Soda,45,"['Food', 'Beverages & Juices']"
6009233063701,103104134,6009233063701,Blueberry Hibiscus Syrup 500 ml,Woolies Brands,59.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Squashes-Concentrate-Juices-Syrups/Blueberry-Hibiscus-Syrup-500-ml/_/A-6009233063701,"Squashes, Concentrate Juices & Syrups",64,"['Food', 'Beverages & Juices']"
812475012293,102514802,812475012293,Alo Original Comfort with Watermelon and Peach 500 ml,Other Brands,36.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Coconut-Aloe-Water/Alo-Original-Comfort-with-Watermelon-and-Peach-500-ml/_/A-812475012293,Coconut & Aloe Water,64,"['Food', 'Beverages & Juices']"
6009195265007,101728921,6009195265007,Paw Patrol 100 % Apple Juice and Rooibos Tea Blend 6 x 200 ml,Woolies Brands,89.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Kids-Drinks/Paw-Patrol-100-Apple-Juice-and-Rooibos-Tea-Blend-6-x-200-ml/_/A-6009195265007,Kids Drinks,64,"['Food', 'Beverages & Juices']"
20196936,100788399,20196936,Sparkling Natural Spring Water 1.5 L,Woolies Brands,19.99,https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R27/1-5L-Still-Sparkling-Water/Sparkling-Natural-Spring-Water-1-5-L/_/A-20196936,1.5L Still & Sparkling Water,64,"['Food', 'Beverages & Juices']"
6009217168217,102156745,6009217168217,Strawberry and Mint Flavoured Sparkling Spring Drink 6 x 500 ml,Woolies Brands,72.99,https://www.woolworths.co.za/prod/Food/Beverages-Juices/Water-Ice-Blocks/Flavoured-Water/Strawberry-and-Mint-Flavoured-Sparkling-Spring-Drink-6-x-500-ml/_/A-6009217168217,Flavoured Water,64,"['Food', 'Beverages & Juices']"
